tau,Re_zeta,Re_zeta_st
969.4078670,-0.08233695223,1.896408721
969.9650258,0.04750468118,2.926595480
970.5222401,0.2926291243,3.865675857
971.0795098,0.1803714598,3.990875594
971.6368349,-0.1663735832,3.780983830
972.1942153,-0.1178340110,4.673748921
972.7516511,0.6421460678,7.546911381
973.3091422,1.587121841,11.49484497
973.8666886,1.831811407,14.25847220
974.4242902,1.133291314,13.94741401
974.9819471,0.2272909176,10.48440426
975.5396592,0.02779197225,5.600732231
976.0974265,0.5597013374,1.523884645
976.6552489,0.8977896112,-0.4810924518
977.2131265,0.2933840165,-0.5709710232
977.7710592,-0.7435649792,0.3409882959
978.3290470,-0.7360469120,1.477267678
978.8870898,1.216976258,2.501515121
979.4451877,4.231154127,3.341790891
980.0033406,6.159736591,4.068228155
980.5615485,5.494846003,4.911433288
981.1198114,2.798773867,6.109466716
981.6781292,0.2099147161,7.539788747
982.2365019,-0.5082481052,8.536859868
982.7949295,0.5473939053,8.274891852
983.3534120,1.792853061,6.569058797
983.9119494,1.859824636,4.356731428
984.4705415,0.8234083356,3.143497774
985.0291885,-0.1899950871,3.661708685
985.5878902,-0.3754907124,5.038399341
986.1466467,-0.01623511044,5.507987317
986.7054579,0.1043704657,4.136632236
987.2643239,-0.1914975888,1.869285406
987.8232445,-0.2178679832,0.7910938115
988.3822197,0.6839427449,2.203844289
988.9412496,2.184942099,5.287875452
989.5003341,3.121168101,7.673681964
990.0594731,2.660849467,7.501528804
990.6186667,1.202675393,5.067947420
991.1779149,-0.006982900320,2.503476908
991.7372176,-0.1296362474,1.859105213
992.2965747,0.5037453002,3.456204846
992.8559863,0.9127706265,5.889313937
993.4154524,0.6157703110,7.400264643
993.9749728,0.09114581045,7.245646635
994.5345477,0.08463817579,5.971301873
995.0941769,0.6463928078,4.641928677
995.6538605,1.066459353,3.947509738
996.2135984,0.7770016636,3.954022896
996.7733905,0.1069884067,4.380200428
997.3332370,-0.07676874476,4.811069383
997.8931377,0.5317571443,4.722310885
998.4530926,1.176752372,3.714149562
999.0131017,0.8663769952,2.042154467
999.5731650,-0.3109027865,0.8591989176
1000.133282,-0.9412889401,1.601642835
1000.693454,0.3842653290,4.774232092
1001.253680,3.436234700,9.160396741
1001.813960,6.196158706,12.37664080
1002.374293,6.544605324,12.58418000
1002.934681,4.208805365,9.945490698
1003.495123,1.030776577,6.428815778
1004.055619,-0.7267287444,4.094536061
1004.616169,-0.3557875416,3.491472309
1005.176773,0.9423011576,3.595576285
1005.737430,1.512943394,3.137742105
1006.298142,0.8965751344,1.921672545
1006.858907,0.02169972792,0.9218695210
1007.419727,-0.04501483610,1.204323405
1007.980600,0.7072724589,2.829794037
1008.541527,1.354022982,4.826314518
1009.102507,1.170150903,6.114600784
1009.663542,0.4062491520,6.296586625
1010.224630,-0.1191610085,5.600950844
1010.785772,-0.01511954044,4.382672023
1011.346968,0.3130731842,2.921631649
1011.908217,0.2958711756,1.615197127
1012.469520,-0.02519432149,1.055317661
1013.030876,-0.07512365971,1.643337036
1013.592286,0.4242947784,3.048648003
1014.153750,0.9548376434,4.228773802
1014.715267,0.7607666106,4.315479538
1015.276838,-0.1194476766,3.628862511
1015.838462,-0.6315135755,3.611840962
1016.400140,0.2595407356,5.471559730
1016.961871,2.318434554,8.811864281
1017.523656,4.019681759,11.70870602
1018.085494,3.948915620,12.25808417
1018.647385,2.223139889,10.18903390
1019.209330,0.4016001520,7.074376822
1019.771328,-0.07078666960,4.941952437
1020.333380,0.7417868588,4.566750729
1020.895484,1.504506880,5.044503996
1021.457642,1.186774862,4.948209856
1022.019853,0.2250410220,3.755224843
1022.582118,-0.005650792733,2.137841160
1023.144436,1.188780879,1.113951428
1023.706806,2.925327644,1.149042995
1024.269230,3.590847287,2.013592615
1024.831708,2.528096372,3.248236172
1025.394238,0.7312491456,4.563758855
1025.956821,-0.1931743668,5.747789630
1026.519458,0.3395138783,6.359652939
1027.082147,1.409666080,5.880155415
1027.644889,1.707035458,4.388515391
1028.207685,0.9519339258,2.906612718
1028.770533,0.07923641753,2.709725066
1029.333435,0.08147745066,4.153576653
1029.896389,0.8836138605,6.249031194
1030.459396,1.499713155,7.454866213
1031.022456,1.213495456,6.960781940
1031.585569,0.3850476349,5.324480319
1032.148735,-0.01692014187,3.908658811
1032.711954,0.4409533861,3.649977805
1033.275225,1.183479948,4.370745219
1033.838550,1.338574030,5.247745207
1034.401927,0.7512075765,5.710155317
1034.965356,0.1002916629,5.685619361
1035.528839,0.02528908003,5.184993515
1036.092374,0.3595798878,4.078879794
1036.655961,0.4158483779,2.449672403
1037.219602,-0.04272487766,0.9979431061
1037.783295,-0.3956620415,0.8189161715
1038.347040,0.07958769636,2.475153364
1038.910839,1.154576249,5.138862032
1039.474689,1.669599704,6.907020675
1040.038593,0.8272424171,6.429444553
1040.602548,-0.6211226527,4.361802086
1041.166556,-0.7922454976,2.968628186
1041.730617,1.470806889,4.087905988
1042.294730,5.148175578,7.412207833
1042.858896,7.637190823,10.65079442
1043.423114,6.994855827,11.36220740
1043.987384,3.687633768,8.903020347
1044.551707,0.1358850471,4.868258063
1045.116082,-1.464983330,1.658409784
1045.680509,-0.8953688752,0.5751983099
1046.244989,0.3501771369,1.251687059
1046.809521,0.8067089315,2.595652072
1047.374105,0.3497500813,3.865161597
1047.938741,-0.1255251382,4.901232532
1048.503429,0.008981899513,5.797306225
1049.068170,0.4393925905,6.583295518
1049.632963,0.4988587517,7.130021947
1050.197808,0.1275198939,7.282585171
1050.762705,-0.03935045776,7.017782557
1051.327654,0.4634590399,6.330631213
1051.892655,1.238750064,5.094410497
1052.457709,1.427212167,3.410429558
1053.022814,0.7653616538,2.052751686
1053.587971,0.01128661756,2.027390372
1054.153181,0.1500594290,3.458281925
1054.718442,1.245204198,5.199623826
1055.283755,2.280812381,5.734372982
1055.849120,2.232060038,4.431774396
1056.414537,1.171738821,2.095539484
1056.980006,0.1480922969,0.3945727268
1057.545527,-0.02287567316,0.4366190909
1058.111099,0.3604543899,1.711434926
1058.676723,0.3702200827,2.781285798
1059.242399,-0.2717703396,3.108112799
1059.808127,-0.6779642337,3.672451648
1060.373907,0.2407042535,5.599253037
1060.939738,2.363806609,8.650382352
1061.505621,4.171490797,11.22079593
1062.071556,4.151452543,11.51466124
1062.637542,2.359858531,8.962422948
1063.203580,0.4200635797,4.990404390
1063.769670,-0.1028037280,2.054323542
1064.335811,0.7679298315,1.362997668
1064.902004,1.618891124,1.997218360
1065.468248,1.318331018,2.634208150
1066.034544,0.2964100093,3.182050950
1066.600891,0.02435843815,4.126887393
1067.167290,1.291187774,5.521629305
1067.733740,3.204348500,7.457051019
1068.300242,4.027965064,10.11999900
1068.866795,2.948092279,12.37519676
1069.433400,0.8682222414,11.92051541
1070.000056,-0.5603528405,8.286584760
1070.566763,-0.5588790372,4.295935562
1071.133522,0.2249816390,3.023886052
1071.700332,0.6645190707,4.408779936
1072.267193,0.3992657312,6.152515214
1072.834105,0.006729829527,6.797786983
1073.401069,0.09239659803,6.521892225
1073.968084,0.5157321909,5.830540686
1074.535150,0.6639977371,4.897519260
1075.102267,0.3234726423,3.852492272
1075.669436,-0.02288656708,2.882333945
1076.236656,0.1346512411,2.222870185
1076.803926,0.5789175474,2.225217899
1077.371248,0.5737130867,2.970120849
1077.938621,-0.1259212236,3.888102800
1078.506045,-0.7263534419,4.431745742
1079.073520,-0.1535719479,4.980639389
1079.641046,1.608423739,6.271227009
1080.208623,3.190024293,7.970251101
1080.776251,3.118724209,8.600077460
1081.343931,1.460003568,7.109520100
1081.911660,-0.02640923059,4.221644168
1082.479441,0.4279834095,2.154075087
1083.047273,2.742196997,2.891311106
1083.615156,4.933718814,6.288914640
1084.183089,5.007512295,9.826171285
1084.751073,2.871257710,10.76701503
1085.319109,0.3317717711,8.791800183
1085.887194,-0.7449693144,6.195673220
1086.455331,-0.1428573612,5.464904680
1087.023519,0.8273022410,6.956571183
1087.591757,0.9441904415,8.870227512
1088.160046,0.3183641748,9.131379892
1088.728385,-0.008926495303,7.314167482
1089.296775,0.5431690764,4.950969286
1089.865216,1.400537322,3.969676701
1090.433708,1.576764725,4.841994113
1091.002250,0.8744828105,6.402990226
1091.570842,0.09171591390,7.296240724
1092.139486,0.03245163933,7.159988983
1092.708179,0.5568458333,6.467205290
1093.276924,0.8220967005,5.768041674
1093.845718,0.3985408191,5.317027654
1094.414564,-0.1254539680,5.146189691
1094.983459,0.1750991201,5.223392337
1095.552405,1.382322370,5.447428064
1096.121402,2.487255004,5.473501968
1096.690449,2.433755393,4.777827261
1097.259546,1.283848131,3.282667825
1097.828694,0.1561088498,1.872919346
1098.397892,-0.001757532801,1.790956654
1098.967140,0.6058726240,3.292617785
1099.536439,0.9969725881,5.179487728
1100.105788,0.6449821757,5.892686941
1100.675187,0.06628228190,5.025176363
1101.244636,0.06035559099,3.706898002
1101.814136,0.5715165048,3.470421082
1102.383686,0.6629328952,4.632957369
1102.953286,-0.2288912757,5.857172761
1103.522936,-1.239409333,5.579102638
1104.092636,-0.6666988332,3.899923563
1104.662387,2.176327549,2.749895213
1105.232187,5.823686625,4.014249510
1105.802038,7.657957966,7.624318311
1106.371938,6.244194353,11.52251466
1106.941889,2.683083837,13.37280654
1107.511890,-0.4047067379,12.35888126
1108.081940,-1.237257291,9.552879788
1108.652041,-0.2256986998,6.716772700
1109.222191,0.8726546917,4.874163621
1109.792392,0.8898859412,4.072086628
1110.362642,0.1940764273,4.169972473
1110.932943,-0.1339993788,5.267333736
1111.503293,0.2970590973,7.195856546
1112.073693,0.8475737922,9.015046952
1112.644143,0.7895454462,9.454771647
1113.214642,0.2507236909,7.982865961
1113.785192,0.008829809161,5.402014317
1114.355791,0.4678411412,3.286445939
1114.926440,1.132120055,2.653689004
1115.497139,1.223583513,3.141380430
1116.067887,0.6450037238,3.594491287
1116.638685,0.07175324410,3.403686595
1117.209533,0.06325174869,3.033109861
1117.780430,0.3389552173,3.247719857
1118.351377,0.1842730521,4.141821713
1118.922374,-0.4807167125,5.093141970
1119.493420,-0.7603316211,5.510940285
1120.064516,0.2382395120,5.432491784
1120.635662,2.164657170,5.327824452
1121.206857,3.480580799,5.385539451
1121.778101,2.980209239,5.212928576
1122.349395,1.185475736,4.458516107
1122.920738,-0.02072196264,3.586776074
1123.492131,0.7104300225,3.606560662
1124.063574,2.750992580,4.862940207
1124.635065,4.096127852,6.361922895
1125.206606,3.414324183,6.586302734
1125.778197,1.374734703,5.046330346
1126.349837,-0.1337162377,2.967117150
1126.921526,0.01326811781,2.325624913
1127.493264,1.144902396,4.052244427
1128.065052,1.737023754,7.152438676
1128.636889,1.147382356,9.694028778
1129.208776,0.1853468952,10.61547386
1129.780711,-0.004105795070,10.40716947
1130.352696,0.6729136991,10.11031349
1130.924730,1.232027105,10.00488082
1131.496813,0.9003584749,9.478138631
1132.068945,0.1264145304,8.039594035
1132.641127,0.08152724565,6.205219278
1133.213357,1.235169556,5.181958412
1133.785637,2.689720937,5.605084565
1134.357966,3.075332741,6.722397784
1134.930344,1.995525797,7.049901170
1135.502771,0.3990044742,5.844127358
1136.075247,-0.4833739575,3.763157828
1136.647771,-0.3714817135,2.094477341
1137.220345,0.02456545100,1.548375117
1137.792968,0.04849392829,1.860623293
1138.365640,-0.1284020699,2.361312927
1138.938361,0.08821598654,2.706596860
1139.511130,0.7509171971,2.998232458
1140.083949,1.164246935,3.322554413
1140.656816,0.7652644740,3.462615280
1141.229733,-0.02637052392,3.263653541
1141.802698,-0.1699278012,3.099714285
1142.375712,0.7236802933,3.594410376
1142.948774,1.751795752,4.795642653
1143.521886,1.652610385,5.916512152
1144.095046,0.3786938881,6.146571130
1144.668255,-0.5566679151,5.690101585
1145.241513,0.4174487557,5.795212645
1145.814819,3.091453793,7.531228922
1146.388174,5.384144153,10.45098474
1146.961578,5.289673665,12.64227833
1147.535030,2.902707172,12.38220524
1148.108531,0.3727871583,9.788941016
1148.682081,-0.2033517650,6.686807439
1149.255679,1.231472224,4.816963003
1149.829326,2.836943243,4.319222933
1150.403021,2.860079165,4.005073031
1150.976765,1.300587184,2.968835255
1151.550557,-0.3786647704,1.748970221
1152.124398,-0.9305680170,1.794787872
1152.698287,-0.4558432036,3.799606963
1153.272225,0.08398913444,6.723470736
1153.846211,0.1287747858,8.620821065
1154.420246,-0.003889742628,8.390614730
1154.994329,0.1747612689,6.610341626
1155.568460,0.5264913353,4.770286612
1156.142640,0.4861155908,3.925010011
1156.716868,-0.03848884289,4.093937124
1157.291144,-0.3313187977,4.699881757
1157.865469,0.3321634790,5.298423002
1158.439842,1.675781464,5.786294502
1159.014263,2.523436239,6.079525989
1159.588733,2.047628330,5.948100839
1160.163250,0.7569338385,5.366439296
1160.737816,0.004236624897,4.821368135
1161.312430,0.4973977879,4.927461757
1161.887093,1.514905123,5.688373413
1162.461803,1.767288129,6.370043833
1163.036561,0.9275070364,6.261160244
1163.611368,0.03147014427,5.489774051
1164.186223,0.2449434011,4.919202819
1164.761126,1.430546992,5.137289442
1165.336077,2.237871145,5.652115657
1165.911076,1.680532812,5.363625975
1166.486122,0.3798967211,3.969580411
1167.061217,-0.03576785309,2.667617500
1167.636360,1.222957817,3.094405751
1168.211551,3.105668054,5.475596687
1168.786790,3.762991702,8.034910286
1169.362077,2.524527831,8.482293958
1169.937411,0.6230931147,6.221661316
1170.512794,-0.1378746566,3.089675091
1171.088224,0.7148461137,1.792970951
1171.663703,1.941725645,3.474100722
1172.239229,2.068842997,6.752869402
1172.814803,1.002012914,9.104897671
1173.390425,-0.005074103973,9.089428730
1173.966094,0.1277722714,7.289637263
1174.541811,1.107725830,5.393399145
1175.117576,1.714703607,4.644144371
1175.693389,1.257104848,5.116357697
1176.269250,0.2976593278,6.125628983
1176.845158,-0.1201211364,6.990281612
1177.421114,0.2814884789,7.335823380
1177.997117,0.7950071204,6.968848643
1178.573168,0.7058789045,5.893136577
1179.149267,0.1877810694,4.574001465
1179.725413,0.01509915487,3.863417468
1180.301607,0.5144258890,4.287952151
1180.877849,1.119865562,5.377952159
1181.454138,1.097912797,5.936932240
1182.030474,0.4910845614,5.169719680
1182.606858,0.02821959175,3.554856088
1183.183290,0.08436514503,2.479155626
1183.759769,0.07900894141,2.900633309
1184.336295,-0.7419875903,4.416656450
1184.912869,-1.971995969,5.782675234
1185.489490,-1.923756897,6.316189191
1186.066159,0.7374568036,6.555901664
1186.642875,5.200411700,7.409704754
1187.219639,8.662563944,8.828340075
1187.796449,8.623679330,9.606178901
1188.373308,5.155313386,8.612503439
1188.950213,0.8425472163,6.121657033
1189.527166,-1.562176714,3.733277097
1190.104166,-1.409113800,2.868881592
1190.681213,-0.1833010499,3.428157953
1191.258307,0.4241805443,4.065782150
1191.835449,0.1738897514,3.737721068
1192.412638,0.02504779339,2.758276866
1192.989874,0.6142815387,2.266382914
1193.567157,1.414348802,2.854711631
1194.144488,1.481768111,3.967352617
1194.721865,0.7184394694,4.677840458
1195.299290,0.03174283526,4.860782799
1195.876762,0.2207733042,5.339192047
1196.454280,1.000414935,6.794644480
1197.031846,1.373401403,8.720778895
1197.609459,0.8747132685,9.710297522
1198.187119,0.1401009643,8.831622496
1198.764826,0.09919607195,6.614471576
1199.342580,0.8020698220,4.644333815
1199.920381,1.346540162,4.255895040
1200.498228,1.012979123,5.598542173
1201.076123,0.2040511680,7.764113714
1201.654065,-0.003104954906,9.558916275
1202.232053,0.8148717828,10.08768128
1202.810089,1.842237050,8.901540245
1203.388171,1.941986786,6.121270491
1203.966300,1.006279990,2.711018346
1204.544476,0.09976859137,0.3583968909
1205.122699,0.1876156812,0.4949589562
1205.700969,0.9735499764,3.049519502
1206.279285,1.286605699,6.218558288
1206.857648,0.5897948903,7.785302014
1207.436058,-0.2340372150,6.948142857
1208.014514,0.1311110662,4.908047767
1208.593018,1.765453183,3.562476177
1209.171568,3.186954117,3.612243668
1209.750164,2.912975095,4.077050007
1210.328807,1.212723529,3.693831990
1210.907497,-0.008325142673,2.572249916
1211.486234,0.7945221389,2.212017599
1212.065017,3.076307311,3.830747077
1212.643847,4.673634929,6.826182145
1213.222723,4.004821385,9.095371565
1213.801646,1.637054521,8.976068675
1214.380615,-0.4060502803,6.821210236
1214.959631,-0.7353763632,4.589813140
1215.538693,0.2015638792,3.965113216
1216.117802,0.9440531159,4.982648240
1216.696957,0.7190053109,6.386889651
1217.276159,0.07223332326,7.040109207
1217.855407,-0.07351995546,6.838770610
1218.434702,0.3985991349,6.404662702
1219.014043,0.7934389472,6.185645184
1219.593430,0.6041646436,6.075677034
1220.172864,0.1390461942,5.833913667
1220.752344,0.004641696670,5.529055377
1221.331870,0.2207339112,5.356574790
1221.911442,0.2100887971,5.222253692
1222.491061,-0.2908094806,4.827966389
1223.070727,-0.6492562285,4.177220410
1223.650438,0.0002120097519,3.768713779
1224.230196,1.549578745,4.137440480
1224.809999,2.731961287,5.196323677
1225.389850,2.409414480,6.155655806
1225.969746,0.9412004827,6.304975310
1226.549688,-0.05397917594,5.867129281
1227.129677,0.5549302108,5.736777120
1227.709711,2.093214830,6.248403325
1228.289792,2.782723030,6.634728994
1228.869919,1.778264588,6.027455608
1229.450092,0.2394642723,4.671080886
1230.030311,0.1358416555,3.796184588
1230.610576,2.038582905,4.452465626
1231.190887,4.355900547,6.559212004
1231.771245,4.902895082,8.774825455
1232.351648,3.112579871,9.279750274
1232.932097,0.5153946027,7.259551721
1233.512592,-0.9257535778,3.878898808
1234.093133,-0.7086014642,1.375980137
1234.673720,0.08687083278,0.9465247291
1235.254353,0.3215535003,1.795800454
1235.835031,0.04472501224,2.353640929
1236.415756,0.09839529592,2.039258888
1236.996526,0.7908161460,1.614776394
1237.577343,1.406255647,2.020988683
1238.158205,1.153703515,3.153950146
1238.739113,0.2986026536,3.976276510
1239.320067,-0.02108782898,3.910800705
1239.901066,0.8543243412,3.880103833
1240.482111,2.222911546,5.506966425
1241.063202,2.722716039,9.152236224
1241.644339,1.836436277,13.03761304
1242.225522,0.4448536477,14.54414240
1242.806750,-0.1937304534,12.39728013
1243.388023,0.1955777780,7.673097997
1243.969343,0.7778494069,2.855844588
1244.550708,0.7464970129,-0.05519841645
1245.132119,0.2497621041,-0.6929406260
1245.713575,-0.002354431996,0.06831241237
1246.295077,0.1740483303,1.243588472
1246.876624,0.1676936822,2.343370119
1247.458217,-0.4625946962,3.246251573
1248.039856,-1.075225194,4.007902447
1248.621540,-0.4622416742,4.871376177
1249.203270,1.602947251,6.111658190
1249.785045,3.672093497,7.598730146
1250.366865,3.897999340,8.573037511
1250.948731,2.082535647,8.129152398
1251.530643,0.1636723394,6.189185560
1252.112600,0.3629589278,3.971363667
1252.694602,2.839917107,3.117294987
1253.276650,5.392809375,4.054844780
1253.858743,5.605957664,5.378365001
1254.440881,3.204283640,5.196143993
1255.023065,0.1805879028,3.178701263
1255.605294,-1.296902803,1.103118542
1256.187568,-0.8696490753,1.189717422
1256.769888,0.1265184347,3.816188385
1257.352253,0.4260219636,6.931363948
1257.934663,0.1024375527,7.898368756
1258.517119,0.06109865074,6.007624808
1259.099619,0.6642598601,3.111072719
1259.682165,1.269858837,1.786396562
1260.264756,1.138821647,2.999544776
1260.847393,0.4281694283,5.516379880
1261.430074,-0.01999003532,7.304319142
1262.012800,0.2292739646,7.312551888
1262.595572,0.6782051864,6.027879172
1263.178389,0.6132147477,4.638797405
1263.761251,0.1009284289,3.934296079
1264.344158,-0.07903948491,3.979244979
1264.927110,0.4818767313,4.444716201
1265.510107,1.150492389,4.847460351
1266.093149,0.9798273959,4.591950552
1266.676236,0.02230037415,3.325699951
1267.259368,-0.4757377713,1.577496660
1267.842545,0.5541608080,0.8368278042
1268.425767,2.590982197,2.532194935
1269.009034,3.842183131,6.576939274
1269.592346,3.117287313,10.92136003
1270.175703,1.185261816,12.90049647
1270.759104,0.006694004556,11.41516285
1271.342551,0.6307214570,7.856987135
1271.926043,2.110742011,4.761783649
1272.509579,2.652430758,3.543597932
1273.093160,1.651524060,3.578523887
1273.676786,0.2836629963,3.343979041
1274.260457,0.03284869438,2.208315732
1274.844172,0.9504152406,1.024527849
1275.427933,1.695845234,1.077870916
1276.011738,1.252151589,2.646378223
1276.595587,0.2178003906,4.734921053
1277.179482,0.1096343164,6.107219450
1277.763421,1.502801996,6.286263928
1278.347405,3.224313850,5.527475886
1278.931434,3.571216013,4.225171987
1279.515507,2.150711208,2.698190867
1280.099625,0.2478442590,1.429371814
1280.683787,-0.6204438340,1.087635179
1281.267994,-0.2379430686,1.984351424
1281.852246,0.3834207346,3.501855838
1282.436542,0.3940705564,4.400043761
1283.020883,0.04404954749,4.069750928
1283.605268,0.1240426347,3.442763884
1284.189698,0.7817569294,4.245877912
1284.774173,1.285932540,7.119331480
1285.358692,1.004315966,10.63254219
1285.943255,0.2757206508,12.38511004
1286.527863,0.01022750507,11.16471335
1287.112515,0.5197019624,8.046810131
1287.697212,1.104632154,5.358516254
1288.281953,0.9649000297,4.523907678
1288.866739,0.2668445732,4.956287227
1289.451568,-0.06400918028,5.039086108
1290.036443,0.3735967855,3.937706574
1290.621361,0.7832749776,2.252510607
1291.206324,0.1582169105,1.133268857
1291.791332,-1.144861880,1.150876435
1292.376383,-1.306008327,2.062772765
1292.961479,1.087633148,3.358015362
1293.546619,5.135253395,4.723834626
1294.131804,7.976935858,5.903278551
1294.717032,7.349871018,6.361366760
1295.302305,3.780196355,5.584198390
1295.887622,0.08989704440,3.904516599
1296.472984,-1.277149087,2.656635948
1297.058389,-0.3280117619,3.072600755
1297.643839,1.010666989,5.011980543
1298.229333,1.160262115,6.972863015
1298.814871,0.3233434041,7.424470336
1299.400453,-0.2479060337,6.163121679
1299.986079,0.05935925084,4.414604148
1300.571749,0.6414664004,3.601046865
1301.157463,0.6751485476,4.051415292
1301.743222,0.2170697319,5.000224264
1302.329024,0.004329012559,5.634013666
1302.914870,0.3521969209,5.731964647
1303.500761,0.6984543455,5.326557734
1304.086695,0.4223693827,4.294892536
1304.672674,-0.1718004580,2.650358493
1305.258696,-0.09191916243,1.078261376
1305.844762,1.070971336,0.7924069625
1306.430872,2.437105879,2.480571416
1307.017026,2.697896551,5.244964870
1307.603225,1.605780133,6.958240530
1308.189466,0.2990308638,6.227420349
1308.775752,0.01915868581,4.027159393
1309.362082,0.7301598001,2.965019508
1309.948455,1.286962440,4.747238529
1310.534873,0.9132184502,8.446749922
1311.121334,0.1425876557,11.23154035
1311.707839,0.05538844568,10.80286440
1312.294387,0.7950419556,7.348037273
1312.880980,1.299550316,3.246005238
1313.467616,0.6896945946,0.8666537178
1314.054296,-0.3876716722,0.7723139117
1314.641019,-0.2647014177,1.978258406
1315.227786,1.785333270,3.379810822
1315.814597,4.406825738,4.544101387
1316.401452,5.335843524,5.514655847
1316.988350,3.728326543,6.373737574
1317.575292,1.061927090,7.026727653
1318.162278,-0.4192773522,7.286399442
1318.749307,0.01750830854,7.090749046
1319.336380,1.101451061,6.448574422
1319.923496,1.262193145,5.232064953
1320.510656,0.4523839943,3.500119739
1321.097859,0.01080805888,2.063814216
1321.685106,0.8775479251,2.048502363
1322.272397,2.369346919,3.579098988
1322.859731,2.940895549,5.332890047
1323.447108,1.950191712,5.657471054
1324.034529,0.3271769533,4.039546712
1324.621993,-0.5444710440,1.606583594
1325.209501,-0.3038944542,0.2279792970
1325.797052,0.2551931603,0.7513303379
1326.384647,0.3461034347,2.156907168
1326.972285,0.07656215360,2.964391332
1327.559966,0.03689197820,3.230786070
1328.147691,0.3256517627,4.353157573
1328.735459,0.4132799735,7.041514044
1329.323271,0.007333305350,10.20442093
1329.911126,-0.3561719626,11.74695746
1330.499024,0.04736951704,10.25009850
1331.086965,1.014559810,6.393147892
1331.674950,1.404858282,2.742961237
1332.262977,0.5254060409,1.353426905
1332.851049,-0.7093292756,1.813841700
1333.439163,-0.4811084792,2.530826505
1334.027320,1.875089398,3.077602579
1334.615521,4.783313531,3.987417776
1335.203765,5.774525426,5.392288539
1335.792052,3.996447112,7.358169826
1336.380382,1.149810712,10.10791851
1336.968756,-0.2456025880,12.41624813
1337.557172,0.6064871553,11.74610957
1338.145632,2.177019510,7.789209334
1338.734135,2.488989626,3.891716754
1339.322680,1.262693477,3.139772368
1339.911269,-0.02944131492,4.854811305
1340.499901,-0.04354846219,6.444076672
1341.088576,0.9356307582,6.782447581
1341.677294,1.539799085,6.318428534
1342.266055,1.051732098,5.499781466
1342.854859,0.1637940222,4.463552433
1343.443706,-0.04383381485,3.388936362
1344.032595,0.5110205480,2.496635211
1344.621528,0.9160088697,2.122324591
1345.210504,0.5607302464,2.583517528
1345.799523,-0.008365338058,3.558876315
1346.388584,0.2057454557,4.280506438
1346.977688,1.294941115,4.753112091
1347.566836,2.201906213,5.830982712
1348.156026,1.946050639,7.599980902
1348.745259,0.8073444374,8.631117296
1349.334535,-0.01191989254,7.488874227
1349.923853,0.1723966105,4.586780514
1350.513215,0.7781213268,2.239559890
1351.102619,0.8107968482,2.783199000
1351.692066,0.2008153826,6.248947085
1352.281555,-0.1015901900,9.896599506
1352.871088,0.5957233886,10.71193716
1353.460663,1.725135712,8.499610776
1354.050281,2.067452423,5.941494450
1354.639941,1.250323901,5.600412804
1355.229645,0.2256308204,7.420165593
1355.819390,0.05970826944,9.149590346
1356.409179,0.5480580707,8.775241624
1356.999010,0.4983465218,6.484855447
1357.588884,-0.5377677821,4.359802634
1358.178800,-1.263487147,4.141213166
1358.768759,0.1341111211,5.545834449
1359.358761,3.710344905,6.966629255
1359.948805,7.118067112,7.334277798
1360.538892,7.617748293,6.801890845
1361.129021,4.755888715,6.028834758
1361.719192,0.8433114365,5.449303758
1362.309407,-1.290950094,5.173241738
1362.899663,-0.8669874336,5.178180343
1363.489962,0.5701794151,5.389804522
1364.080304,1.145564290,5.512300648
1364.670688,0.5224217886,4.971567071
1365.261115,-0.2581066038,3.520463456
1365.851583,-0.3486815999,1.976242166
1366.442095,-0.005599946232,1.740886362
1367.032648,0.08226659619,3.233447943
1367.623245,-0.1116682183,5.190632224
1368.213883,0.03922909189,5.884111741
1368.804564,0.7994241634,4.910888122
1369.395287,1.527849626,3.598991163
1369.986052,1.423004225,3.578081046
1370.576860,0.5971026350,4.924914722
1371.167710,0.01258568170,5.959143402
1371.758602,0.2835981846,5.208262060
1372.349537,0.8830821949,3.381711256
1372.940513,0.8442604580,2.863938385
1373.531532,0.1048411386,5.191863619
1374.122593,-0.2870363962,9.368886885
1374.713697,0.4980301053,12.71551962
1375.304842,1.840933266,13.20118031
1375.896030,2.227790228,10.98162964
1376.487260,1.106180613,7.858116411
1377.078532,-0.1986896938,5.469045722
1377.669846,0.1883977785,4.255149508
1378.261202,2.491762065,4.036100606
1378.852601,4.782831734,4.848702603
1379.444041,4.904927478,6.677215061
1380.035524,2.740743209,8.706107338
1380.627048,0.2870570189,9.517364741
1381.218615,-0.5088508363,8.282787654
1381.810224,0.3251837060,5.667626662
1382.401874,1.187597944,3.381467036
1382.993567,0.9539714120,2.651507394
1383.585302,0.1728979414,3.147828729
1384.177078,0.1120218827,3.599997493
1384.768897,1.016059283,3.367716314
1385.360757,1.792266126,3.017477758
1385.952660,1.449485950,3.353383187
1386.544604,0.4113039676,4.345951054
1387.136590,0.02666779010,5.247060455
1387.728618,0.8904640598,5.521624139
1388.320688,2.073905002,5.382999736
1388.912800,2.221108165,5.339260660
1389.504954,1.158101302,5.377827583
1390.097150,0.05855052884,4.966890501
1390.689387,0.01759333615,4.020478989
1391.281666,0.8135969006,3.433638816
1391.873987,1.317387991,4.144431266
1392.466350,0.9239022503,5.776829834
1393.058754,0.1832221693,6.719136929
1393.651200,-0.05927128726,5.771501253
1394.243688,0.2234655284,3.586999114
1394.836218,0.3441525151,2.273787813
